"Order Date","Customer Name","State","Category","Sub-Category","Product Name","Sales","Quantity","Profit"
"2014-10-20","Fred Hopkins","Tennessee","Furniture","Tables","Lesro Round Back Collection Coffee Table, End Table",328.59,3,-147.8655
"2014-10-20","Fred Hopkins","Tennessee","Office Supplies","Storage","Contico 72""H Heavy-Duty Storage System",98.352,3,-24.588
"2015-10-25","Heather Kirkland","Delaware","Technology","Phones","ClearOne Communications CHAT 70 OC�Speaker Phone",158.99,1,41.3374
"2015-10-25","Heather Kirkland","Delaware","Furniture","Chairs","Iceberg Nesting Folding Chair, 19w x 6d x 43h",291.1,5,75.686
"2017-11-16","Chris Cortes","Washington","Office Supplies","Paper","Xerox 1933",73.68,6,34.6296
"2017-11-16","Chris Cortes","Washington","Furniture","Furnishings","Tenex ""The Solids"" Textured Chair Mats",139.92,2,23.7864
"2017-11-16","Chris Cortes","Washington","Technology","Phones","Plantronics Encore H101 Dual Earpieces�Headset",107.88,3,10.788
"2017-11-16","Chris Cortes","Washington","Office Supplies","Storage","Fellowes Bases and Tops For Staxonsteel/High-Stak Systems",33.29,1,7.9896
"2017-05-14","Darren Powers","Ohio","Office Supplies","Binders","Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",58.17,5,-46.536
"2017-05-14","Darren Powers","Ohio","Office Supplies","Labels","Avery 502",5.04,2,1.764
"2017-05-14","Darren Powers","Ohio","Office Supplies","Paper","Xerox 19",24.784,1,7.745
"2014-03-01","Vicky Freymann","Illinois","Furniture","Chairs","Novimex Swivel Fabric Task Chair",634.116,6,-172.1172
"2014-03-01","Vicky Freymann","Illinois","Office Supplies","Paper","Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,5.6784
"2015-07-30","Gary Hansen","Minnesota","Furniture","Chairs","Global Stack Chair without Arms, Black",155.88,6,38.97
"2015-11-01","Justin Hirsh","New York","Furniture","Chairs","Global Highback Leather Tilter in Burgundy",327.564,4,21.8376
"2017-12-16","Rick Bensley","California","Office Supplies","Paper","Xerox 1898",13.36,2,6.4128
"2017-12-16","Rick Bensley","California","Office Supplies","Storage","Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,7.945
"2014-10-20","Lindsay Shagiari","Illinois","Technology","Accessories","Logitech Wireless Performance Mouse MX for PC and Mac",319.968,4,71.9928
"2014-10-20","Lindsay Shagiari","Illinois","Office Supplies","Storage","24 Capacity Maxi Data Binder Racks, Pearl",505.32,3,31.5825
"2014-10-20","Lindsay Shagiari","Illinois","Office Supplies","Paper","Wirebound Voice Message Log Book",3.808,1,1.2376
"2014-10-20","Lindsay Shagiari","Illinois","Office Supplies","Binders","Satellite Sectional Post Binders",8.682,1,-14.7594
"2014-10-20","Lindsay Shagiari","Illinois","Office Supplies","Labels","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424,1,7.9378
"2015-06-05","Edward Becker","New York","Furniture","Chairs","Hon Every-Day Series Multi-Task Chairs",1522.638,9,169.182
"2016-07-21","Damala Kotsonis","California","Office Supplies","Envelopes","Ames Color-File Green Diamond Border X-ray Mailers",419.9,5,197.353
"2016-07-21","Damala Kotsonis","California","Office Supplies","Labels","Self-Adhesive Removable Labels",3.15,1,1.512
"2017-03-31","Scott Cohen","Texas","Office Supplies","Appliances","Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection",33.62,5,-90.774
"2014-05-07","Carol Triggs","Massachusetts","Office Supplies","Binders","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14,3,7.9086
"2014-05-07","Carol Triggs","Massachusetts","Furniture","Tables","Balt Split Level Computer Training Table",194.25,2,-38.85
"2014-05-07","Carol Triggs","Massachusetts","Office Supplies","Art","Newell 335",8.64,3,2.5056
"2014-05-07","Carol Triggs","Massachusetts","Furniture","Chairs","Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,244.2496
"2017-02-05","Cassandra Brandow","Texas","Office Supplies","Binders","Ibico Hi-Tech Manual Binding System",243.992,4,-426.986
"2017-02-05","Cassandra Brandow","Texas","Office Supplies","Art","Staples in misc. colors",7.12,5,0.712
"2014-04-18","Kunst Miller","Texas","Office Supplies","Art","Prang Dustless Chalk Sticks",2.688,2,1.008
"2014-04-18","Kunst Miller","Texas","Furniture","Chairs","DMI Arturo Collection Mission-style Design Wood Chair",317.058,3,-18.1176
"2014-04-18","Kunst Miller","Texas","Office Supplies","Envelopes","Cameo Buff Policy Envelopes",149.352,3,50.4063
"2014-04-18","Kunst Miller","Texas","Technology","Accessories","Kensington Expert Mouse Optical USB Trackball for PC or Mac",227.976,3,28.497
"2016-05-10","Roger Demir","Washington","Office Supplies","Paper","Xerox 1965",11.96,2,5.8604
"2016-11-25","Barry Pond","New Jersey","Office Supplies","Storage","Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,67.608
"2016-11-25","Barry Pond","New Jersey","Technology","Machines","Konica Minolta magicolor 1690MF Multifunction Printer",319.92,8,118.3704
"2017-03-03","Ed Jacobs","California","Technology","Accessories","Imation Bio 2GB USB�Flash Drive Imation�Corp",1049.44,8,440.7648
"2017-03-03","Ed Jacobs","California","Furniture","Chairs","Novimex Turbo Task Chair",170.352,3,-17.0352
"2015-12-06","Rose O'Brian","Virginia","Technology","Phones","AT&T CL82213",173.94,6,50.4426
"2014-08-25","Mitch Webber","Washington","Technology","Phones","Polycom VVX 310 VoIP phone",1007.944,7,75.5958
"2016-10-22","MaryBeth Skach","Washington","Office Supplies","Paper","Xerox 1986",6.68,1,3.2064
"2016-10-22","MaryBeth Skach","Washington","Office Supplies","Art","Prang Drawing Pencil Set",8.34,3,2.2518
"2016-10-22","MaryBeth Skach","Washington","Furniture","Furnishings","Linden 12"" Wall Clock With Oak Frame",101.94,3,30.582
"2016-08-07","Dorothy Wardle","Washington","Technology","Accessories","Logitech�Illuminated - Keyboard",179.97,3,86.3856
"2017-07-21","Anne McFarland","Virginia","Office Supplies","Art","Berol Giant Pencil Sharpener",101.94,6,29.5626
"2017-07-21","Anne McFarland","Virginia","Technology","Phones","Nortel Networks T7316 E Nt8 B27",271.96,4,67.99
"2017-07-21","Anne McFarland","Virginia","Furniture","Furnishings","Regeneration Desk Collection",8.8,5,3.872
"2017-07-21","Anne McFarland","Virginia","Office Supplies","Art","Newell 35",19.68,6,5.7072
"2017-07-21","Anne McFarland","Virginia","Furniture","Bookcases","Bush Westfield Collection Bookcases, Fully Assembled",302.94,3,69.6762
"2017-07-21","Anne McFarland","Virginia","Office Supplies","Binders","Cardinal Holdit Business Card Pockets",14.94,3,7.1712
"2017-07-21","Anne McFarland","Virginia","Office Supplies","Supplies","Premier Electric Letter Opener",231.72,2,11.586
"2014-03-23","Bruce Geld","Florida","Office Supplies","Labels","Avery 476",9.912,3,3.2214
"2015-04-30","Ken Black","California","Office Supplies","Art","Newell 324",34.65,3,9.702
"2015-04-30","Ken Black","California","Technology","Phones","Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple",19.8,5,1.7325
"2016-06-13","Greg Tran","New York","Office Supplies","Binders","Premium Transparent Presentation Covers by GBC",33.568,2,11.7488
"2015-05-04","Stuart Van","Indiana","Office Supplies","Art","Model L Table or Wall-Mount Pencil Sharpener",125.93,7,35.2604
"2017-04-23","Greg Guthrie","Ohio","Office Supplies","Binders","XtraLife ClearVue Slant-D Ring Binders by Cardinal",11.76,5,-7.84
"2017-04-23","Greg Guthrie","Ohio","Office Supplies","Paper","Xerox 195",5.344,1,1.8704
"2014-06-06","Stewart Visinsky","Florida","Office Supplies","Binders","Presstex Flexible Ring Binders",1.365,1,-0.91
"2014-06-06","Stewart Visinsky","Florida","Office Supplies","Paper","Xerox 1944",62.016,2,22.4808
"2014-12-02","Odella Nelson","Maryland","Furniture","Furnishings","DAX Metal Frame, Desktop, Stepped-Edge",60.72,3,23.6808
"2014-12-02","Odella Nelson","Maryland","Office Supplies","Paper","Xerox 1942",146.82,3,73.41
"2014-12-02","Odella Nelson","Maryland","Furniture","Chairs","Global Stack Chair with Arms, Black",239.84,8,64.7568
"2014-12-02","Odella Nelson","Maryland","Office Supplies","Labels","Avery 509",15.66,6,7.2036
"2017-06-17","Ryan Akin","Colorado","Office Supplies","Storage","Carina Media Storage Towers in Natural & Black",146.352,3,-32.9292
"2016-05-26","Stewart Visinsky","California","Office Supplies","Fasteners","Alliance Big Bands Rubber Bands, 12/Pack",5.94,3,0
"2016-05-26","Stewart Visinsky","California","Office Supplies","Paper","Xerox 1946",45.36,7,21.7728
"2016-05-26","Stewart Visinsky","California","Technology","Phones","Cisco SPA508G",211.168,4,23.7564
"2016-05-26","Stewart Visinsky","California","Furniture","Chairs","Global Low Back Tilter Chair",484.704,6,-84.8232
"2016-05-26","Stewart Visinsky","California","Technology","Machines","Fellowes Powershred HS-440 4-Sheet High Security Shredder",371.976,3,116.2425
"2015-03-10","Ken Black","Maryland","Office Supplies","Storage","Pizazz Global Quick File",89.82,6,25.1496
"2016-10-20","Andrew Gjertsen","California","Office Supplies","Binders","Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,6.03
"2015-04-21","Juliana Krohn","Kentucky","Furniture","Chairs","Global Deluxe Office Fabric Chairs",191.96,2,51.8292
"2015-04-21","Juliana Krohn","Kentucky","Office Supplies","Binders","Wilson Jones Hanging View Binder, White, 1""",21.3,3,9.798
"2015-04-21","Juliana Krohn","Kentucky","Technology","Phones","Jabra SPEAK 410",469.95,5,131.586
"2015-04-21","Juliana Krohn","Kentucky","Furniture","Furnishings","Tenex ""The Solids"" Textured Chair Mats",209.88,3,35.6796
"2016-06-17","Mike Vittorini","California","Furniture","Bookcases","Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,14.098
"2016-06-17","Mike Vittorini","California","Office Supplies","Labels","Avery 496",22.5,6,10.8
"2016-06-17","Mike Vittorini","California","Office Supplies","Paper","Xerox 1914",219.84,4,107.7216
"2017-01-13","Cathy Prescott","Missouri","Office Supplies","Paper","Xerox 23",32.4,5,15.552
"2017-01-13","Cathy Prescott","Missouri","Office Supplies","Art","Hunt Boston Vacuum Mount KS Pencil Sharpener",209.94,6,54.5844
"2017-01-13","Cathy Prescott","Missouri","Office Supplies","Supplies","Martin Yale Chadless Opener Electric Letter Opener",4164.05,5,83.281
"2017-01-13","Cathy Prescott","Missouri","Furniture","Bookcases","Hon Metal Bookcases, Black",212.94,3,53.235
"2014-09-06","Victoria Pisteka","California","Furniture","Furnishings","Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",41.88,6,12.1452
"2014-09-06","Victoria Pisteka","California","Office Supplies","Labels","Avery 516",58.48,8,27.4856
"2015-01-19","Paul MacIntyre","Texas","Furniture","Tables","Bevis Round Conference Table Top & Single Column Base",102.438,1,-13.1706
"2015-01-19","Paul MacIntyre","Texas","Furniture","Chairs","Harbour Creations 67200 Series Stacking Chairs",199.304,4,-8.5416
"2014-12-14","Tom Boeckenhauer","New York","Technology","Machines","HP Designjet T520 Inkjet Large Format Printer - 24"" Color",6999.96,4,2239.9872
"2014-05-23","Erica Hackney","Washington","Office Supplies","Paper","Xerox 1999",12.96,2,6.2208
"2015-09-19","Giulietta Weimer","New York","Technology","Phones","PureGear Roll-On Screen Protector",279.86,14,134.3328
"2015-10-02","Nora Pelletier","North Carolina","Office Supplies","Binders","Pressboard Hanging Data Binders for Unburst Sheets",7.38,5,-5.412
"2016-12-25","Joe Elijah","Washington","Furniture","Chairs","Global Executive Mid-Back Manager's Chair",698.352,3,52.3764
"2016-12-25","Joe Elijah","Washington","Furniture","Tables","SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1747.25,5,629.01
"2016-05-06","Brad Eason","Missouri","Office Supplies","Appliances","Belkin 5 Outlet SurgeMaster Power Centers",54.48,1,15.2544
"2016-10-24","Sonia Sunley","California","Technology","Accessories","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",199.99,1,85.9957
"2017-05-06","Mick Brown","North Carolina","Office Supplies","Binders","Wilson Jones Century Plastic Molded Ring Binders",68.541,11,-52.5481
"2017-05-06","Mick Brown","North Carolina","Technology","Phones","GE 30524EE4",627.168,4,70.5564
"2017-05-06","Mick Brown","North Carolina","Office Supplies","Labels","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,5,39.689
"2017-11-27","Resi P�lking","New York","Office Supplies","Art","American Pencil",6.99,3,2.0271
"2017-11-27","Resi P�lking","New York","Office Supplies","Binders","Avery Flip-Chart Easel Binder, Black",107.424,6,36.2556
"2014-10-31","Anthony Jacobs","Ohio","Furniture","Tables","Hon 94000 Series Round Tables",1421.664,8,-734.5264
"2017-08-05","Patrick O'Donnell","Indiana","Office Supplies","Binders","Premium Transparent Presentation Covers by GBC",125.88,6,60.4224
"2017-08-05","Patrick O'Donnell","Indiana","Technology","Accessories","Logitech�MX Performance Wireless Mouse",79.78,2,29.5186
"2017-08-05","Patrick O'Donnell","Indiana","Office Supplies","Labels","Avery 475",133.2,9,66.6
"2015-08-10","William Brown","Oregon","Technology","Phones","AT&T 1080 Corded phone",438.368,4,38.3572
"2015-08-10","William Brown","Oregon","Technology","Phones","OtterBox Commuter Series Case - Samsung Galaxy S4",139.944,7,-31.4874
"2015-08-10","William Brown","Oregon","Office Supplies","Appliances","Fellowes 8 Outlet Superior Workstation Surge Protector",133.472,4,15.0156
"2016-12-15","Mike Pelletier","Oregon","Furniture","Tables","Bretford Rectangular Conference Table Tops",564.195,3,-304.6653
"2016-12-15","Mike Pelletier","Oregon","Office Supplies","Appliances","Belkin 5 Outlet SurgeMaster Power Centers",87.168,2,8.7168
"2017-09-08","Barry Franz�sisch","Texas","Office Supplies","Binders","Premier Elliptical Ring Binder, Black",42.616,7,-68.1856
"2017-09-08","Barry Franz�sisch","Texas","Technology","Copiers","Canon PC-428 Personal Copier",319.984,2,107.9946
"2017-09-08","Barry Franz�sisch","Texas","Office Supplies","Fasteners","Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,5,15.498
"2017-09-08","Barry Franz�sisch","Texas","Furniture","Furnishings","DAX Black Cherry Wood-Tone Poster Frame",21.184,2,-11.6512
"2017-09-08","Barry Franz�sisch","Texas","Office Supplies","Paper","Xerox 205",20.736,4,7.2576
"2017-09-08","Barry Franz�sisch","Texas","Furniture","Chairs","Global Armless Task Chair, Royal Blue",213.43,5,-39.637
"2017-02-20","Katherine Murray","Arizona","Technology","Phones","Toshiba IPT2010-SD IP�Telephone",333.576,3,25.0182
"2017-02-20","Katherine Murray","Arizona","Technology","Accessories","Microsoft Wireless Mobile Mouse 4000",31.992,1,4.7988
"2017-02-20","Katherine Murray","Arizona","Office Supplies","Storage","Fellowes Bankers Box Stor/Drawer Steel Plus",51.168,2,-6.396
"2017-02-20","Katherine Murray","Arizona","Office Supplies","Envelopes","Letter or Legal Size Expandable Poly String Tie Envelopes",10.64,5,3.857
"2017-02-20","Katherine Murray","Arizona","Furniture","Furnishings","Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704,2,16.3172
"2017-02-20","Katherine Murray","Arizona","Furniture","Tables","KI Adjustable-Height Table",386.91,9,-185.7168
"2015-08-08","Denny Blanton","Massachusetts","Office Supplies","Art","Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",39.66,2,11.898
"2015-08-08","Denny Blanton","Massachusetts","Office Supplies","Appliances","Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.92,2,33.0368
"2015-08-08","Denny Blanton","Massachusetts","Office Supplies","Binders","GBC DocuBind P50 Personal Binding Machine",447.86,7,210.4942
"2017-10-26","Olvera Toch","Virginia","Furniture","Tables","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",356.85,5,60.6645
"2017-10-26","Olvera Toch","Virginia","Office Supplies","Envelopes","Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",251.58,7,113.211
"2016-07-14","John Stevenson","Texas","Office Supplies","Paper","Xerox 1914",219.84,5,79.692
"2017-05-12","Cynthia Arntzen","New Jersey","Furniture","Furnishings","DAX Cubicle Frames, 8-1/2 x 11",42.85,5,15.426
"2017-05-12","Cynthia Arntzen","New Jersey","Office Supplies","Labels","Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set",6.16,2,2.9568
"2017-05-12","Cynthia Arntzen","New Jersey","Office Supplies","Supplies","Acme Titanium Bonded Scissors",17,2,4.42
"2017-05-12","Cynthia Arntzen","New Jersey","Technology","Accessories","Maxell Pro 80 Minute CD-R, 10/Pack",87.4,5,34.96
"2017-05-25","Mick Hernandez","Georgia","Office Supplies","Binders","Recycled Easel Ring Binders",29.84,2,13.428
"2014-08-23","Robert Barroso","California","Office Supplies","Binders","GBC Linen Binding Covers",49.568,2,17.3488
"2015-09-11","Sean Braxton","California","Office Supplies","Art","Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,7,79.758
"2015-09-05","Tamara Willingham","Virginia","Furniture","Furnishings","Tensor Brushed Steel Torchiere Floor Lamp",67.96,4,12.2328
"2015-11-21","Denise Leinenbach","Indiana","Office Supplies","Art","Crayola Anti Dust Chalk, 12/Pack",10.92,6,4.914
"2015-11-21","Denise Leinenbach","Indiana","Technology","Machines","Ricoh - Ink Collector Unit for GX3000 Series Printers",83.9,2,22.653
"2015-11-21","Denise Leinenbach","Indiana","Office Supplies","Appliances","Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",19.75,5,5.135
